Unnamed: 0,Unnamed: 0.1,carat,depth,table,price,x,y,z,color,clarity,label
52778,52778,0.78,63.4,56.0,2565,5.84,5.9,3.72,E,SI1,Very Good
22044,22044,0.31,62.6,59.0,628,4.33,4.29,2.7,I,VS1,Premium
1651,1651,0.7,62.2,56.0,3018,5.72,5.63,3.53,F,VVS2,Premium
19798,19798,1.25,62.1,57.0,8365,6.89,6.92,4.29,H,VS1,Ideal
7717,7717,0.32,61.0,56.0,580,4.43,4.45,2.71,H,VS1,Ideal
48419,48419,0.51,61.6,59.0,1971,5.12,5.08,3.14,G,VVS1,Premium
23019,23019,0.3,61.8,60.0,630,4.29,4.25,2.64,G,VS2,Premium
53087,53087,0.71,62.8,53.0,2612,5.67,5.7,3.57,E,SI1,Ideal
10711,10711,0.31,60.7,60.0,593,4.36,4.34,2.64,G,SI1,Premium
26477,26477,2.0,62.9,56.0,16064,7.94,8.0,5.01,E,SI2,Very Good
13750,13750,1.1,58.8,61.0,5606,6.73,6.67,3.94,D,SI1,Premium
7567,7567,0.9,63.8,61.0,4252,6.07,5.99,3.85,D,SI1,Fair
37460,37460,0.42,62.4,56.0,984,4.8,4.78,2.99,H,VVS2,Ideal
50051,50051,0.83,60.7,57.0,2201,6.08,6.05,3.68,H,SI2,Ideal
41890,41890,0.41,61.7,56.0,1259,4.78,4.81,2.96,G,IF,Ideal
24147,24147,2.3,62.3,57.0,12316,8.41,8.34,5.22,J,SI1,Ideal
9078,9078,1.08,62.1,59.0,4521,6.57,6.53,4.07,I,SI1,Ideal
27527,27527,2.13,62.2,55.0,18275,8.2,8.27,5.12,H,SI1,Ideal
14478,14478,1.5,64.5,59.0,5846,7.2,7.07,4.6,J,VS2,Fair
4157,4157,0.96,60.1,64.0,3548,6.43,6.35,3.84,H,SI2,Good
50235,50235,0.72,62.4,55.0,2232,5.72,5.76,3.58,F,SI2,Ideal
18124,18124,1.44,58.1,69.0,7338,7.49,7.34,4.32,H,VS1,Fair
40728,40728,0.51,62.1,54.0,1161,5.13,5.15,3.19,H,SI1,Ideal
25443,25443,1.5,60.4,57.0,14199,7.43,7.41,4.48,F,VS2,Ideal
8485,8485,0.95,60.1,61.0,4418,6.35,6.37,3.82,D,SI2,Very Good
3410,3410,0.38,61.3,55.0,568,4.67,4.69,2.87,F,SI2,Ideal
45005,45005,0.54,60.7,56.0,1637,5.29,5.32,3.22,E,VS2,Very Good
53174,53174,0.71,64.0,56.0,2630,5.65,5.67,3.62,G,VS1,Very Good
2055,2055,0.32,62.6,60.0,561,4.33,4.36,2.72,G,VS2,Premium
10870,10870,1.11,60.1,63.0,4877,6.68,6.7,4.02,D,SI2,Good
13215,13215,0.91,61.9,55.0,5458,6.21,6.23,3.85,E,SI1,Ideal
27014,27014,2.25,62.4,57.0,17143,8.39,8.32,5.21,I,SI2,Ideal
35106,35106,0.3,62.5,54.0,886,4.31,4.33,2.7,F,IF,Ideal
18820,18820,1.03,61.7,56.0,7708,6.45,6.56,4.0,G,VVS1,Ideal
6330,6330,0.71,61.2,57.0,4030,5.73,5.8,3.53,E,VVS2,Ideal
45144,45144,0.5,61.1,60.0,1654,5.12,5.1,3.12,F,VS2,Premium
28848,28848,0.41,62.0,59.0,683,4.78,4.8,2.97,H,SI1,Premium
5738,5738,1.03,65.0,57.0,3892,6.3,6.32,4.1,H,SI2,Good
48608,48608,0.57,61.8,56.0,1998,5.31,5.34,3.29,D,VS2,Ideal
52889,52889,0.72,62.7,59.0,2584,5.71,5.75,3.59,F,VS2,Premium
27011,27011,2.0,60.4,61.0,17136,8.21,8.12,4.93,G,SI2,Premium
35046,35046,0.42,62.7,55.0,884,4.77,4.8,3.0,I,VVS1,Ideal
42559,42559,0.42,62.5,57.0,1326,4.77,4.8,2.99,D,VVS2,Ideal
952,952,0.74,61.2,56.0,2889,5.83,5.87,3.58,F,SI1,Ideal
44910,44910,0.53,62.0,55.0,1631,5.22,5.24,3.24,D,SI1,Ideal
10148,10148,1.17,61.1,56.0,4725,6.8,6.86,4.17,G,SI2,Ideal
13474,13474,1.01,59.5,57.0,5534,6.56,6.62,3.92,E,SI1,Very Good
42427,42427,0.51,61.2,53.0,1312,5.22,5.18,3.18,H,VS2,Ideal
9271,9271,1.06,60.9,56.0,4563,6.58,6.63,4.02,H,SI2,Ideal
9515,9515,1.11,58.9,60.0,4612,6.8,6.74,3.99,F,SI2,Premium
30100,30100,0.32,63.0,57.0,720,4.35,4.32,2.73,H,VS1,Ideal
34434,34434,0.3,61.0,57.0,863,4.31,4.34,2.64,G,IF,Ideal
42849,42849,0.41,62.3,55.0,1356,4.79,4.74,2.97,F,VVS1,Ideal
30706,30706,0.4,60.9,60.0,737,4.75,4.77,2.9,E,SI1,Premium
32472,32472,0.33,61.2,57.0,795,4.47,4.5,2.74,G,VVS1,Very Good
42776,42776,0.5,62.4,61.0,1348,5.1,4.98,3.15,E,SI1,Premium
49710,49710,0.53,59.2,60.0,2147,5.37,5.31,3.16,D,VS1,Premium
24454,24454,1.53,61.8,59.0,12717,7.45,7.31,4.56,G,VS2,Premium
4073,4073,0.31,61.8,57.0,571,4.32,4.36,2.68,D,SI1,Ideal
27294,27294,1.72,59.4,60.0,17765,7.86,7.82,4.66,G,VS1,Premium
44217,44217,0.57,61.8,57.0,1571,5.34,5.31,3.29,F,SI1,Premium
44941,44941,0.51,64.4,55.0,1634,5.03,5.07,3.25,E,VS1,Very Good
37996,37996,0.43,61.9,55.0,1008,4.86,4.84,3.0,G,VS1,Ideal
29206,29206,0.3,61.6,56.0,694,4.34,4.36,2.68,F,VVS1,Very Good
15785,15785,1.33,62.5,61.0,6316,7.02,6.99,4.38,I,VS2,Premium
45534,45534,0.81,66.2,58.0,1687,5.78,5.74,3.81,H,SI2,Fair
6800,6800,0.98,62.9,57.0,4116,6.33,6.29,3.97,G,SI2,Ideal
3258,3258,0.9,60.4,58.0,3358,6.22,6.27,3.77,J,VS1,Very Good
36558,36558,0.4,62.7,57.0,945,4.72,4.69,2.95,E,SI1,Ideal
9395,9395,1.03,60.5,58.0,4586,6.55,6.49,3.94,F,SI2,Ideal
23749,23749,1.54,59.4,59.0,11795,7.61,7.55,4.5,D,VS2,Premium
36389,36389,0.31,62.7,58.0,942,4.31,4.3,2.7,D,VVS1,Premium
10167,10167,1.5,64.0,61.0,4731,7.15,7.04,0.0,G,I1,Good
42924,42924,0.57,63.3,55.0,1364,5.29,5.32,3.36,G,SI1,Good
51836,51836,0.72,61.2,54.0,2422,5.81,5.86,3.57,F,SI2,Ideal
1911,1911,0.71,61.8,55.0,3080,5.73,5.75,3.55,H,VS2,Ideal
17457,17457,1.01,60.6,56.0,7001,6.45,6.51,3.93,D,VS2,Very Good
42921,42921,0.53,64.5,53.0,1363,5.16,5.15,3.33,E,SI1,Fair
46413,46413,0.52,61.0,57.0,1767,5.21,5.19,3.17,E,VS2,Ideal
1619,1619,0.81,60.1,57.0,3013,6.07,6.1,3.66,E,SI2,Ideal
29263,29263,0.31,58.3,60.0,698,4.51,4.48,2.62,E,SI1,Premium
32568,32568,0.38,62.5,56.0,800,4.64,4.58,2.88,G,VS1,Ideal
37437,37437,0.33,59.7,58.0,984,4.49,4.52,2.69,E,VVS1,Premium
2069,2069,0.32,61.9,59.0,561,4.36,4.39,2.71,E,SI1,Premium
41129,41129,0.41,60.9,59.0,1197,4.8,4.85,2.94,G,IF,Very Good
38130,38130,0.3,63.4,56.0,1013,4.31,4.27,2.72,G,VVS1,Very Good
47806,47806,0.57,62.6,58.0,1902,5.32,5.38,3.34,F,VVS2,Very Good
38236,38236,0.41,62.3,59.0,1018,4.72,4.79,2.96,D,VS1,Very Good
17185,17185,1.11,62.7,59.0,6863,6.58,6.62,4.14,F,VS2,Premium
7378,7378,0.97,62.9,57.0,4223,6.28,6.31,3.96,F,SI2,Very Good
39468,39468,0.41,61.8,57.0,1079,4.76,4.79,2.95,E,VS1,Ideal
50072,50072,0.72,61.4,61.0,2203,5.77,5.7,3.52,J,VVS1,Premium
39607,39607,0.26,61.3,60.0,491,4.12,4.07,2.51,G,VS1,Premium
20807,20807,1.14,61.0,56.0,9037,6.75,6.8,4.13,G,VVS1,Ideal
31337,31337,0.44,59.3,60.0,759,5.01,4.98,2.96,H,SI2,Premium
19469,19469,1.52,62.0,59.0,8110,7.34,7.36,4.56,J,VS1,Premium
33276,33276,0.28,62.2,54.0,462,4.19,4.23,2.62,H,VS1,Ideal
17962,17962,1.0,61.9,60.0,7260,6.41,6.44,3.98,E,VS1,Premium
30603,30603,0.3,60.2,56.0,447,4.37,4.4,2.64,D,SI2,Ideal
21417,21417,1.75,61.5,58.0,9526,7.75,7.69,4.75,H,VS2,Premium
2236,2236,0.92,60.9,62.0,3146,6.26,6.31,3.83,J,VS2,Very Good
12077,12077,1.23,62.4,58.0,5158,6.79,6.86,4.26,J,SI2,Ideal
40263,40263,0.33,61.1,57.0,492,4.47,4.5,2.74,D,SI2,Ideal
41887,41887,0.41,62.4,54.0,1259,4.77,4.82,2.99,G,IF,Ideal
39168,39168,0.4,62.4,56.0,1063,4.74,4.71,2.95,J,IF,Ideal
43976,43976,0.37,61.3,55.0,518,4.64,4.66,2.85,G,SI2,Ideal
40304,40304,0.4,61.8,56.0,1125,4.77,4.74,2.94,E,VS1,Premium
16866,16866,1.07,62.0,58.0,6730,6.59,6.53,4.07,G,VS1,Premium
12584,12584,1.11,60.1,60.0,5281,6.73,6.68,4.03,G,SI1,Premium
44914,44914,0.53,61.0,58.0,1631,5.18,5.22,3.17,D,SI1,Premium
36005,36005,0.31,62.2,55.0,921,4.35,4.38,2.71,F,IF,Ideal
7239,7239,1.01,63.6,58.0,4195,6.29,6.35,4.02,G,SI1,Good
9520,9520,1.01,62.9,59.0,4616,6.32,6.27,3.96,F,SI2,Premium
35405,35405,0.32,61.9,56.0,900,4.4,4.36,2.71,E,VS2,Ideal
25948,25948,1.51,61.8,57.0,15118,7.36,7.31,4.53,G,VVS2,Ideal
21391,21391,1.11,61.6,57.0,9507,6.7,6.74,4.14,G,VVS2,Ideal
24913,24913,2.03,62.6,55.0,13357,8.06,8.1,5.06,J,SI1,Ideal
7496,7496,0.9,61.5,62.0,4239,6.15,6.2,3.8,E,SI1,Very Good
12659,12659,1.02,63.2,59.0,5301,6.35,6.38,4.02,F,SI1,Good
41881,41881,0.56,63.2,54.0,1258,5.24,5.26,3.32,D,SI2,Good
19452,19452,1.25,62.0,59.0,8099,6.88,6.84,4.25,H,VS1,Premium
48640,48640,0.31,59.6,58.0,537,4.44,4.39,2.63,I,SI1,Premium
30482,30482,0.31,60.0,61.0,732,4.43,4.41,2.65,D,SI1,Premium
17706,17706,0.3,64.1,55.0,613,4.2,4.25,2.71,F,VVS2,Very Good
723,723,0.34,57.5,61.0,556,4.6,4.66,2.66,G,VS2,Good
1906,1906,1.0,66.6,57.0,3080,6.07,6.03,4.03,J,VS1,Fair
32173,32173,0.3,63.5,58.0,787,4.23,4.31,2.71,D,VVS2,Good
7584,7584,0.93,59.8,58.0,4256,6.32,6.39,3.8,F,SI1,Very Good
28713,28713,0.23,58.6,61.0,680,4.04,4.02,2.36,E,VVS1,Premium
45977,45977,0.3,61.0,58.0,526,4.28,4.31,2.62,H,VS1,Premium
37519,37519,0.44,60.3,58.0,987,4.9,4.92,2.96,E,VS2,Very Good
15118,15118,1.24,62.0,55.0,6076,6.9,6.87,4.27,I,VS2,Ideal
24255,24255,1.6,63.6,58.0,12467,7.38,7.44,4.71,E,SI1,Good
43359,43359,0.58,59.3,59.0,1408,5.46,5.51,3.25,G,SI1,Very Good
36350,36350,0.35,61.3,65.0,938,4.51,4.53,2.77,E,VS1,Good
10209,10209,1.05,59.5,59.0,4742,6.65,6.59,3.94,E,SI2,Premium
31571,31571,0.31,60.7,58.0,767,4.36,4.4,2.66,F,VVS1,Very Good
36170,36170,0.32,60.3,58.0,929,4.45,4.5,2.7,F,IF,Ideal
18676,18676,1.5,61.4,56.0,7636,7.47,7.34,4.55,H,SI1,Premium
21574,21574,1.06,63.4,55.0,9680,6.46,6.51,4.11,E,VVS2,Very Good
34639,34639,0.31,61.7,55.0,872,4.39,4.36,2.7,E,VS2,Ideal
12905,12905,1.08,61.8,53.0,5375,6.62,6.63,4.09,H,SI1,Very Good
8648,8648,1.0,61.6,61.0,4452,6.36,6.33,3.91,F,SI2,Premium
49839,49839,0.71,61.6,56.0,2168,5.73,5.67,3.51,F,SI2,Ideal
3186,3186,0.71,61.1,56.0,3342,5.77,5.79,3.53,E,VS2,Ideal
33626,33626,0.33,60.0,59.0,463,4.47,4.49,2.69,E,SI2,Very Good
12039,12039,0.34,60.2,58.0,596,4.52,4.55,2.73,G,VS2,Premium
12852,12852,1.11,61.6,56.0,5358,6.65,6.69,4.11,H,SI1,Ideal
14348,14348,1.32,62.5,57.0,5808,7.0,7.04,4.39,J,VS1,Ideal
15948,15948,1.13,62.7,57.0,6379,6.67,6.61,4.16,G,VS2,Premium
41652,41652,0.59,61.8,56.0,1239,5.39,5.43,3.35,H,SI1,Very Good
28397,28397,0.33,62.4,58.0,668,4.42,4.39,2.75,H,VS2,Premium
11765,11765,1.1,61.6,56.0,5082,6.61,6.64,4.08,E,SI2,Ideal
40763,40763,0.55,62.6,57.0,1165,5.21,5.17,3.25,J,VS2,Ideal
26699,26699,0.35,62.0,58.0,429,4.47,4.5,2.78,H,SI2,Premium
30329,30329,0.36,61.6,56.0,726,4.56,4.59,2.82,G,VS1,Ideal
17156,17156,1.24,61.2,59.0,6850,6.89,6.93,4.23,H,VS2,Premium
20295,20295,1.51,62.1,57.0,8710,7.38,7.34,4.57,H,SI2,Ideal
51561,51561,0.7,62.8,58.0,2389,5.59,5.69,3.54,H,VS1,Very Good
8721,8721,0.3,66.6,54.0,586,4.14,4.18,2.77,E,VVS2,Fair
31313,31313,0.32,62.1,54.0,758,4.4,4.46,2.75,D,VS2,Ideal
41741,41741,0.5,62.8,56.0,1243,5.06,5.03,3.17,D,SI2,Ideal
9496,9496,1.01,64.7,57.0,4608,6.22,6.29,4.05,E,SI1,Good
5842,5842,1.0,60.2,61.0,3920,6.48,6.44,3.89,H,SI2,Premium
48963,48963,0.34,59.0,59.0,537,4.55,4.61,2.7,H,VS2,Premium
10966,10966,1.02,60.9,61.0,4904,6.47,6.53,3.96,D,SI2,Very Good
45153,45153,0.5,62.8,61.0,1654,5.07,5.03,3.17,F,VS2,Premium
3655,3655,0.85,60.7,55.0,3441,6.14,6.19,3.74,E,SI2,Ideal
12061,12061,1.01,62.4,54.0,5154,6.41,6.44,4.01,F,SI2,Ideal
18406,18406,1.11,58.5,58.0,7480,6.77,6.84,3.98,E,VS2,Good
51237,51237,0.7,62.3,55.0,2353,5.66,5.7,3.54,I,VVS2,Ideal
11760,11760,1.26,61.8,58.0,5080,6.91,6.88,4.26,J,SI1,Premium
42935,42935,0.32,61.9,58.0,505,4.36,4.4,2.71,I,VS1,Premium
23125,23125,1.77,62.2,56.0,11150,7.77,7.73,4.82,J,VS1,Ideal
28378,28378,0.33,60.4,60.0,668,4.52,4.48,2.72,H,VS2,Premium
39062,39062,0.52,64.0,55.0,1059,5.07,5.11,3.26,E,SI2,Very Good
18678,18678,1.51,62.3,59.0,7637,7.22,7.28,4.52,J,SI1,Very Good
40797,40797,0.43,62.2,55.0,1169,4.83,4.85,3.01,F,VVS2,Ideal
1960,1960,0.79,60.7,60.0,3089,5.95,5.97,3.62,F,VS2,Premium
21321,21321,1.51,62.6,55.0,9471,7.39,7.35,4.61,F,SI2,Ideal
8246,8246,1.04,61.4,57.0,4375,6.48,6.54,4.0,G,SI2,Ideal
39236,39236,0.33,62.4,56.0,1067,4.43,4.41,2.76,F,VVS2,Ideal
32502,32502,0.4,63.3,57.0,798,4.68,4.73,2.98,F,SI1,Very Good
28783,28783,0.37,61.5,57.0,681,4.6,4.63,2.84,D,SI1,Ideal
27414,27414,2.05,61.6,56.0,18017,8.11,8.16,5.01,G,SI2,Ideal
27277,27277,2.12,62.3,57.0,17730,8.19,8.22,5.11,F,SI2,Ideal
1088,1088,1.05,58.3,57.0,2911,6.72,6.67,3.9,I,SI2,Premium
40134,40134,0.41,61.4,60.0,1115,4.78,4.73,2.92,H,VVS1,Premium
23442,23442,1.42,62.1,56.0,11434,7.27,7.22,4.5,G,VS1,Premium
18927,18927,1.61,60.9,63.0,7775,7.54,7.5,4.58,I,SI2,Very Good
41849,41849,0.53,61.9,56.0,1255,5.17,5.23,3.22,H,SI1,Ideal
14055,14055,0.3,62.3,59.0,605,4.27,4.3,2.67,G,VS1,Very Good
17128,17128,1.23,62.3,58.0,6833,6.81,6.78,4.23,D,SI2,Premium
48627,48627,0.58,61.5,60.0,2001,5.32,5.38,3.29,F,VS1,Very Good
220,220,0.76,61.3,56.0,2782,5.9,5.94,3.63,G,VS2,Ideal
8628,8628,0.9,63.0,55.0,4449,6.08,6.15,3.85,E,VS1,Very Good
21142,21142,1.57,60.7,57.0,9298,7.49,7.54,4.56,H,SI2,Ideal
7299,7299,1.0,58.5,61.0,4202,6.52,6.48,3.8,E,SI2,Premium
5976,5976,1.2,59.6,62.0,3951,6.95,6.9,4.13,J,SI2,Premium
26870,26870,2.4,62.6,59.0,16797,8.53,8.49,5.33,F,SI2,Premium
14401,14401,0.95,57.7,59.7,5817,6.5,6.58,3.77,G,VVS2,Good
40386,40386,0.42,61.7,57.0,1132,4.8,4.82,2.97,D,VVS2,Ideal
29104,29104,0.34,61.4,57.0,689,4.55,4.48,2.77,H,VS2,Ideal
34042,34042,0.3,62.2,56.0,850,4.26,4.29,2.66,G,IF,Ideal
12338,12338,1.22,61.3,57.0,5226,6.91,6.85,4.22,I,SI2,Ideal
13104,13104,1.07,62.1,59.0,5424,6.56,6.52,4.06,H,VS2,Premium
24383,24383,0.3,62.9,55.0,638,4.28,4.31,2.7,G,VVS2,Very Good
11579,11579,0.9,60.6,59.0,5040,6.23,6.28,3.79,D,SI1,Very Good
21499,21499,1.53,62.5,57.0,9596,7.39,7.32,4.6,G,SI2,Ideal
20458,20458,1.53,61.3,59.0,8799,7.49,7.43,4.57,G,SI2,Premium
49335,49335,0.57,60.7,55.0,2095,5.34,5.36,3.25,G,VVS2,Ideal
51630,51630,0.31,59.2,60.0,544,4.36,4.42,2.6,E,SI1,Premium
52840,52840,0.52,60.6,57.0,2575,5.21,5.22,3.16,F,IF,Ideal
25580,25580,1.52,61.9,58.0,14424,7.38,7.35,4.56,G,VS1,Premium
21443,21443,1.27,61.0,59.0,9547,6.96,6.98,4.25,F,VS2,Ideal
3694,3694,0.76,60.5,56.0,3447,5.98,5.95,3.61,E,VS2,Premium
26293,26293,1.52,63.9,56.0,15792,7.25,7.21,4.62,E,VS1,Good
3525,3525,0.9,61.0,58.0,3407,6.19,6.23,3.79,I,SI1,Very Good
28815,28815,0.41,61.2,56.0,683,4.77,4.81,2.93,H,SI1,Ideal
30313,30313,0.4,61.3,57.0,726,4.74,4.79,2.92,D,SI1,Ideal
37987,37987,0.39,62.4,53.6,1008,4.65,4.7,2.92,G,VVS1,Ideal
30624,30624,0.28,61.8,55.0,448,4.2,4.25,2.61,I,VS1,Ideal
18484,18484,1.5,62.7,57.0,7526,7.35,7.28,4.59,I,SI2,Premium
37843,37843,0.33,62.5,55.0,1002,4.45,4.41,2.77,D,VS2,Ideal
48005,48005,0.52,62.6,55.0,1919,5.14,5.12,3.21,D,VS2,Ideal
26672,26672,0.26,62.2,56.0,426,4.08,4.1,2.54,G,VVS2,Very Good
26884,26884,2.09,62.7,61.0,16824,8.07,8.14,5.08,F,SI2,Very Good
33103,33103,0.32,61.2,56.0,816,4.39,4.43,2.7,E,VVS2,Ideal
7660,7660,1.01,60.1,60.0,4270,6.48,6.44,3.88,G,SI2,Premium
38866,38866,0.4,61.4,58.0,1050,4.75,4.73,2.91,F,VS1,Premium
45578,45578,0.52,61.1,55.0,1689,5.15,5.19,3.16,G,VS1,Ideal
28367,28367,0.33,62.3,54.0,667,4.43,4.46,2.77,D,VS2,Ideal
9605,9605,1.02,63.0,55.0,4633,6.4,6.45,4.05,G,SI1,Very Good
28109,28109,0.42,60.9,57.0,663,4.83,4.86,2.95,J,VS1,Ideal
31356,31356,0.27,61.4,57.0,760,4.17,4.19,2.57,F,IF,Ideal
48588,48588,0.54,61.7,58.0,1993,5.24,5.16,3.21,D,VS2,Premium
45520,45520,0.53,62.0,57.0,1683,5.23,5.19,3.23,D,SI1,Ideal
1226,1226,0.7,61.2,54.0,2940,5.92,5.64,3.54,F,VS1,Ideal
18146,18146,1.02,61.9,58.0,7351,6.45,6.5,4.01,F,VS1,Premium
1378,1378,0.86,62.6,56.0,2967,6.01,6.07,3.78,G,SI2,Very Good
20224,20224,1.04,60.7,58.0,8655,6.52,6.65,4.0,G,IF,Very Good
19418,19418,1.24,61.7,59.0,8073,6.85,6.89,4.24,E,SI1,Very Good
29068,29068,0.4,61.7,60.0,687,4.68,4.72,2.9,E,SI1,Very Good
47537,47537,0.63,61.5,57.0,1871,5.54,5.51,3.4,G,VS2,Premium
26607,26607,2.54,63.5,56.0,16353,8.68,8.65,5.5,H,SI2,Very Good
45343,45343,0.52,60.0,57.0,1664,5.22,5.25,3.14,D,VS2,Very Good
17294,17294,1.05,62.1,58.0,6930,6.5,6.54,4.05,E,VS2,Premium
13418,13418,1.2,61.8,56.0,5510,6.8,6.77,4.19,I,SI1,Ideal
40259,40259,0.4,60.6,60.0,1125,4.79,4.75,2.89,H,VVS2,Premium
53022,53022,0.74,62.8,55.0,2600,5.75,5.78,3.62,I,VVS2,Very Good
52371,52371,0.52,60.3,57.0,2504,5.23,5.28,3.17,F,IF,Ideal
8782,8782,1.0,62.2,60.0,4469,6.45,6.34,3.98,H,SI1,Premium
13585,13585,1.05,62.0,55.0,5557,6.54,6.5,4.04,F,SI1,Ideal
7738,7738,0.38,60.2,60.0,581,4.65,4.68,2.81,I,SI1,Very Good
30362,30362,0.36,60.5,57.0,729,4.59,4.56,2.77,I,VS1,Ideal
45464,45464,0.54,61.7,58.0,1676,5.24,5.27,3.24,E,VS1,Very Good
28980,28980,0.38,61.3,57.0,685,4.67,4.7,2.87,F,VS2,Very Good
15733,15733,1.21,60.5,58.0,6292,6.95,6.89,4.19,I,VS1,Ideal
30159,30159,0.4,63.0,57.0,720,4.66,4.7,2.95,D,SI1,Very Good
32537,32537,0.27,62.2,55.0,799,4.17,4.12,2.58,E,VVS2,Ideal
20961,20961,1.2,62.7,57.0,9176,6.71,6.76,4.22,F,VS2,Ideal
48379,48379,0.58,60.1,57.0,1965,5.41,5.47,3.27,E,VS1,Ideal
53255,53255,0.71,61.8,56.0,2647,5.69,5.74,3.53,G,VS2,Very Good
51389,51389,0.81,60.1,59.0,2368,6.09,6.03,3.65,E,SI2,Premium
1045,1045,0.72,62.8,57.0,2907,5.68,5.72,3.58,H,VVS1,Ideal
11077,11077,0.9,62.3,58.0,4924,6.14,6.16,3.83,F,VS2,Very Good
27867,27867,0.38,61.4,57.0,653,4.64,4.67,2.86,E,SI1,Ideal
47464,47464,0.52,60.9,56.0,1858,5.22,5.26,3.19,G,VVS2,Ideal
8664,8664,0.9,62.6,57.0,4455,6.16,6.11,3.84,G,SI1,Premium
51651,51651,0.26,62.0,56.0,545,4.12,4.15,2.56,G,VVS2,Ideal
37548,37548,0.31,61.8,56.0,988,4.36,4.34,2.69,E,VVS1,Ideal
48835,48835,0.57,61.6,56.9,2030,5.29,5.36,3.28,E,VS1,Ideal
34694,34694,0.3,61.7,56.0,873,4.31,4.35,2.67,F,IF,Ideal
44818,44818,0.5,62.9,59.0,1624,5.06,5.09,3.19,E,VS2,Very Good
16247,16247,1.01,62.3,59.0,6499,6.38,6.42,3.99,G,VS1,Premium
14295,14295,1.21,64.0,62.0,5787,6.65,6.59,4.24,E,SI2,Good
45507,45507,0.52,60.7,54.0,1682,5.22,5.29,3.19,E,VS1,Very Good
52064,52064,0.73,61.7,55.0,2453,5.79,5.82,3.58,I,VS2,Ideal
27100,27100,2.01,60.8,57.0,17244,8.09,8.15,4.94,F,SI2,Very Good
50772,50772,0.71,64.4,58.0,2300,5.59,5.56,3.59,G,SI2,Fair
43344,43344,0.51,64.2,59.0,1406,5.04,5.02,3.23,F,SI1,Good
2000,2000,0.94,63.0,59.0,3099,6.16,6.1,3.86,G,SI2,Premium
37137,37137,0.33,61.3,55.0,971,4.48,4.49,2.75,F,IF,Ideal
810,810,0.71,61.7,57.0,2863,5.75,5.7,3.53,D,SI1,Ideal
52222,52222,0.7,59.5,58.0,2484,5.78,5.81,3.45,I,VVS1,Very Good
42097,42097,0.44,61.8,56.0,1274,4.88,4.93,3.03,E,VVS2,Ideal
16493,16493,1.11,63.0,56.0,6589,6.62,6.49,4.15,F,VS2,Premium
22513,22513,1.5,59.7,60.0,10551,7.46,7.62,4.5,I,VVS2,Very Good
18495,18495,1.03,61.7,56.0,7533,6.45,6.54,4.01,E,VS2,Ideal
47332,47332,0.23,60.9,58.0,530,3.95,3.96,2.41,E,VVS1,Very Good
32545,32545,0.27,62.6,56.0,799,4.15,4.13,2.59,D,VVS2,Ideal
3008,3008,1.0,64.8,60.0,3304,6.23,6.18,4.02,D,SI2,Fair
36920,36920,0.41,62.3,56.0,961,4.8,4.77,2.98,G,VS1,Premium
19709,19709,0.41,61.4,54.0,625,4.81,4.83,2.96,I,VS2,Ideal
31777,31777,0.42,60.8,58.0,773,4.83,4.87,2.95,F,SI1,Premium
50409,50409,0.77,62.0,57.0,2257,5.84,5.87,3.63,J,SI1,Ideal
25721,25721,2.03,62.0,57.0,14637,8.1,8.05,5.01,G,SI1,Ideal
52031,52031,0.72,60.8,57.0,2449,5.79,5.82,3.52,G,SI2,Ideal
23381,23381,0.36,63.1,58.0,631,4.49,4.54,2.85,E,SI1,Good
28707,28707,0.38,61.5,56.0,680,4.67,4.69,2.88,H,SI1,Ideal
34553,34553,0.41,61.1,56.0,870,4.79,4.83,2.94,F,SI1,Ideal
29127,29127,0.3,60.7,57.0,691,4.35,4.37,2.65,G,VVS1,Very Good
25798,25798,1.5,61.8,59.0,14790,7.31,7.38,4.54,E,VS2,Premium
17154,17154,1.21,59.3,60.0,6849,6.93,6.99,4.13,H,VS2,Premium
50688,50688,0.51,63.1,58.0,2289,5.1,5.07,3.21,D,VVS2,Very Good
5995,5995,1.03,61.8,58.0,3957,6.51,6.41,3.99,J,VS1,Premium
829,829,0.7,62.4,57.0,2867,5.68,5.61,3.52,D,VS2,Ideal
23563,23563,1.54,60.5,61.0,11574,7.47,7.44,4.51,G,SI1,Premium
35146,35146,0.43,62.4,56.0,890,4.84,4.87,3.03,J,IF,Ideal
32384,32384,0.32,61.7,55.0,790,4.39,4.42,2.72,D,VVS2,Ideal
52337,52337,0.75,59.7,62.0,2497,5.85,5.88,3.5,E,SI2,Good
49462,49462,0.72,61.4,55.0,2112,5.81,5.78,3.56,H,SI2,Ideal
153,153,0.73,61.4,59.0,2770,5.83,5.76,3.56,G,VS2,Premium
5988,5988,0.8,61.3,55.0,3954,5.93,6.01,3.66,F,VS2,Very Good
22115,22115,1.1,61.9,56.0,10144,6.58,6.61,4.09,D,VS1,Ideal
21861,21861,1.59,62.4,56.0,9925,7.46,7.48,4.66,I,SI1,Very Good
9910,9910,1.01,62.9,59.0,4688,6.37,6.31,3.99,E,SI2,Premium
28435,28435,0.3,62.1,57.0,670,4.3,4.33,2.68,E,VS1,Ideal
1102,1102,0.71,60.6,58.0,2913,5.77,5.79,3.5,D,SI1,Premium
48149,48149,0.53,61.8,58.0,1941,5.18,5.2,3.21,G,VVS2,Ideal
16259,16259,1.01,62.0,57.0,6504,6.44,6.36,3.97,G,VS1,Ideal
